"","daily_id","daily_pdate","daily_title","daily_url","daily_img_url","daily_desc"
"230","1287425408","2016-11-03","一文读懂：治癌症的免疫疗法，为什么需要微生物？","/daily/show/1287425408?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161103/dcf266b26f7969abc31c020e8f124483.jpg","161103话题：肿瘤免疫疗法，方法学，抗生素，FXR，寄生虫，粪菌移植，益生菌，合生元，便秘。"
"231","1283231104","2016-11-02","营养科学一日千里，公共政策大拖后腿！","/daily/show/1283231104?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161101/f66674b25d8f46ab7b378e676fff8f72.jpg","161102话题：营养科学与政策，乳糜泻，原生动物，糖尿病，婴儿菌群，行业方向，减肥手术。"
"232","1287425280","2016-11-01","10月，这30篇文献+6大专题最受欢迎（按阅读数排序）","/daily/show/1287425280?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161031/690222eb02ac302e8e4eb945e0629ae5.jpg","161101话题：MicrobeClub后台筛选的10月份30篇阅读数最高的文献，本月新增专题推荐。"
"233","1245474088","2016-12-31","12月，这30篇菌群文献最受欢迎（按阅读数排序）","/daily/show/1245474088?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161230/d05f948e90c9c903a10e7f61317c735e.jpg","161231话题：12月，热心肠日报中编发的文献中，被阅读次数最高的30篇文献"
"234","1241279784","2016-12-30","母婴三必读：母乳里的细菌 | 鱼油里的脂肪酸 | 奶粉里的益生元","/daily/show/1241279784?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161229/1949988b56eba3fc84a3fca4dd2641e8.jpg","161230话题：母乳菌群，鱼油，DHA，EPA，案例分析，益生元，古细菌。"
"235","1245474208","2016-12-29","经典重温：肠道菌群对健康到底有何影响？","/daily/show/1245474208?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161229/75151929ad21e92e2d05dfe0da95b3e7.jpg","161229话题：菌群影响，代谢，器官芯片，统计方法，丁香脂素，病原体，婴儿呼吸道菌群。"
"236","1241279904","2016-12-28","胎便有菌！顺产和剖腹产对它影响还不小","/daily/show/1241279904?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161227/b6718d2366cf90f9b102a6b7c18280da.jpg","161228话题：胎便，干细胞移植，金黄色葡萄球菌，大肠杆菌，呼吸道菌群，多发性硬化，牙龈细菌。"
"237","1245474080","2016-12-27","一举两得：大肠癌菌群检测，用FIT的剩余缓冲液就可搞定","/daily/show/1245474080?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161227/02ca122c3cce98d906aa5e6b776373ef.jpg","161227话题：大肠癌筛查，精神疾病，IBD，益生元，减肥，UC，群落聚集，含水层。"
"238","1241279776","2016-12-26","必读：3篇高能文献，3大年度之最！","/daily/show/1241279776?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161226/d4ad18b1a6c2a36764cd7732ee3f6f54.jpg","161226话题：病毒，益生菌，阴道菌群，抗生素耐药，CVID，研究挑战，糖尿病。"
"239","1245474184","2016-12-25","15文彻底读懂：菌群研究的取样和DNA提取方法（必收藏）","/daily/show/1245474184?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161225/33e2dd299fe8c06cb07f27566bf2a37b.jpg","161225话题：15篇关于粪便等样本取样、保存和提取DNA的文献，专业人士必备。"
"240","1241279880","2016-12-24","面对肠道疾病，人类有什么解？","/daily/show/1241279880?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161223/fa1a0fc3a2552ef989975472d7071a54.jpg","161224话题：肠屏障，IBD药物，粪菌移植，表观遗传，白藜芦醇，老年人营养，科普，新书。"
"241","1245474056","2016-12-23","8篇Nature：再次聚焦炎症性肠病（IBD）这一肠道恶疾","/daily/show/1245474056?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161222/f55141e640da2c2f7e32ba3fa9ef82c4.jpg","161223话题：Nature Outlook最新推出的炎症性肠病（IBD）专题。"
"242","1241279752","2016-12-22","面对传染病，女人为何更扛得住？","/daily/show/1241279752?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161222/faf9e3366fa32465002910d6f7f5a9c8.jpg","161222话题：传染病，屎肠球菌，克罗恩病，高脂高糖，蝙蝠，粪菌移植，互作，牛呼吸道。"
"243","1245474176","2016-12-21","涨知识：从盖亚假说到主宰地球的微生物","/daily/show/1245474176?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161221/9cac960fb424c4b85e5ffc5dc045b5e8.jpg","161221话题：盖亚假说，抗生素，孕期体重，益生元，呼吸道菌群，肺部菌群。"
"244","1241279872","2016-12-20","菊粉之外，还有什么益生元？争议不断！共识或将出台","/daily/show/1241279872?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161220/65befddeb04cd1a805a42868b40e0e56.jpg","161220话题：益生元，雾霾，避孕药，肝病，生物钟，Metabiotics，肺部菌群。"
"245","1245474048","2016-12-19","4文读懂：微生物入侵、竞争和共生","/daily/show/1245474048?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161219/daf8b2459788a729f7f300df63729d0d.jpg","161219话题：菌群入侵，竞争，果蝇基因转录，呼吸道感染，大骨鸡菌群，方法学。"
"246","1241279744","2016-12-18","母乳 or 奶粉喂养，新生儿口腔细菌有何不同？","/daily/show/1241279744?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161218/30bffb59b9ed0c27a0d2f62218115c9f.jpg","161218话题：口腔菌群，自闭症，胎盘，噬菌体，寄生虫，仔猪，艰难梭菌，方法学。"
"247","1287687592","2016-12-17","3文读懂：微生物全基因组和宏基因组关联分析","/daily/show/1287687592?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161217/8e9a52d5a401f6e4f5f4da6b3d10e8e9.jpg","161217话题：GWAS，MWAS，超强综述，持留菌，皮肤菌群，皮肤免疫，表皮葡萄球菌。"
"248","1283493288","2016-12-16","冻存14年，粪便里的菌群DNA还完整么？","/daily/show/1283493288?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161216/88eeb15cbafec4a3f9c490b2648ee087.jpg","161216话题：长期冻存，草药，水螅，太子参，肠脑轴，结肠灌洗，肺孢子菌，抗生素。"
"249","1287687464","2016-12-15","答案在此：“神药”二甲双胍，到底是怎样炼成的？","/daily/show/1287687464?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161214/ddb358999dda22e452c46a2f050d1743.jpg","161215话题：关于二甲双胍和肠道菌群的8篇重量级文献，必读必看。"
"250","1283493160","2016-12-14","精准医学：菌群或可大放异彩！","/daily/show/1283493160?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161213/5e9d56f37fdf723a358723e452bc3a17.jpg","161214话题：精准医学，子宫菌群，鼻咽菌群，单糖，耐药菌，珊瑚微生物组。"
"251","1287687584","2016-12-13","3位大佬，3篇综述，详解菌群与免疫、神经、代谢的恩恩怨怨","/daily/show/1287687584?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161213/462e51501828a3a762c80fa674c97c9b.jpg","161213话题：免疫，痴呆，代谢，高蛋白，互作，病毒，心血管，血小板。"
"252","1283493280","2016-12-12","怀孕早期到晚期，猪和人的肠道菌群都会怎么变？","/daily/show/1283493280?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161212/c5d175ed13eea473a93c57b1feaf2b61.jpg","161212话题：香猪，孕期，个体化，口腔菌群，克罗恩病，成像，呼吸道，减肥。"
"253","1287687456","2016-12-11","4文读懂RCT","/daily/show/1287687456?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161211/0f01244d7581b02ab85a19c1cdd0c0aa.jpg","161211话题：随机对照实验（RCT），基因缺陷，代谢组，幼儿菌群，抗生素。"
"254","1283493152","2016-12-10","7文详解：治疗血液病，菌群要给力！","/daily/show/1283493152?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161210/25f37334d3c2f7c4eed80a71756299e6.jpg","161210话题：Blood杂志上发表的关于肠道菌群与造血干细胞移植的文献集。"
"255","1287687560","2016-12-09","饮食和生活方式塑造的细菌，如何改变你的DNA？","/daily/show/1287687560?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161209/811ad7c60795a89c620fa13025bba967.jpg","161209话题：特别关注菌群影响表观遗传的案例和研究，以及其他多个主题。"
"256","1283493256","2016-12-08","敬请收藏：热心肠日报发出的9篇“一图读懂”","/daily/show/1283493256?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161208/d81dd0bc541c43c9eb2aa133432830d2.jpg","161208话题：迄今为止，热心肠日报中共有9篇一图读懂系列文章，今天特别编发。"
"257","1287687432","2016-12-07","8篇顶尖强文，彻底读懂IBD这一肠道恶疾！","/daily/show/1287687432?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161207/11eb1cf291f84738bfc5585a3d1390bd.jpg","161207话题：8篇关于炎症性肠病（IBD）的文章，来自两本重量级杂志。"
"258","1283493128","2016-12-06","一文读懂氧化三甲胺(TMAO)","/daily/show/1283493128?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161206/ebcf5dcaf715d5b018e0bb11e21d8b90.jpg","161206话题：氧化三甲胺，鼻腔，猪，肝硬化，土壤，气候变暖，海洋，共生。"
"259","1287687552","2016-12-05","偏僻或古老洞穴里找新药，靠谱 or 白日做梦？","/daily/show/1287687552?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161205/e900096ef89f5afda64288095d764e80.jpg","161205话题：洞穴微生物，网络分析，阴道，口腔，蔗果三糖，呼吸道，课堂教育。"
"260","1283493248","2016-12-04","巨大前景：10几株菌组成人工肠道菌群，就可让小鼠对抗沙门氏菌","/daily/show/1283493248?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161203/3b3c22cd820dc592b9f2334319f52acb.jpg","161204话题：人工菌群，微生物竞争，病原体，森林微生物组，耐药性，肺部菌群，食物污染。"
"261","1287687424","2016-12-03","坚强实证：对菌群进行基因操作，有治疗疾病潜力！","/daily/show/1287687424?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161203/593df8b7de531e050f559b561a0dbeba.jpg","161203话题：基因操作，IBD，UC，生物钟，帕金森病，自闭症，芳香烃受体，蜱虫。"
"262","1283493120","2016-12-02","阴道细菌：谁是女人的朋友？谁是女人的敌人？","/daily/show/1283493120?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161202/642e04eaa9ce459a88aeb709b4401e69.jpg","161202话题：阴道细菌，Akk菌，具核梭杆菌，眼部疾病，肥胖，营养不良，结核病，ASF。"
"263","1287679400","2016-12-01","11月，这30篇文献最受欢迎（按阅读数排序，精彩纷呈，绝不容错过）","/daily/show/1287679400?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161201/e37e2b8c17cf73d6e0038ded638eff15.jpg","161201话题：11月，热心肠日报中编发的文献中，被阅读次数最高的30篇文献。"
"264","1245736200","2017-01-24","新春大喜：中国科学家发明新方法，突破宏基因组组装难题","/daily/show/1245736200?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170123/586d02c7919045a25ef49761098d1a7e.jpg","170124话题：基因组组装，细菌基因组，糖尿病，饮食干预，凝集素，唾液菌群。"
"265","1241541896","2017-01-23","结构生物学家入场，菌群研究迎来新精彩！","/daily/show/1241541896?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170123/1d7709cbd771b0e72fb8b948176dbe53.jpg","170123话题：蛋白结构预测，结构生物学，人参皂苷，肠脑轴。"
"266","1245736320","2017-01-22","Cell + Cell子刊：两个菌群研究方法学重大突破","/daily/show/1245736320?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170122/e99703fadf3fd73f2903e38504db048b.jpg","170122话题：方法学，医院消毒，室内微生物，阴道菌群，皮肤菌群，瘤胃菌群。"
"267","1241542016","2017-01-21","人只吃素，营养不够，为何食草动物甚至可吃“毒草”？","/daily/show/1241542016?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170121/4bf1c79016a7741cbe3c12532d705329.jpg","170121话题：食草动物，肥胖，Beta细胞，玻璃海鞘，食品安全，高能饮食，钾抑制剂，二价锰。"
"268","1245736192","2017-01-20","细菌如何降解多糖？全靠精妙的分子机器！","/daily/show/1245736192?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170120/be44cbf389276d5734236dd7dd9b803a.jpg","170120话题：纤维体，克罗恩病，细菌蛋白，菌株分布，粪肠球菌，滞育昆虫，巨噬细胞敲低。"
"269","1241541888","2017-01-19","8文详解：肠道菌群和全谷物何以成2017热门话题","/daily/show/1241541888?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170119/699ca2867294d28b83b498a45953a8cb.jpg","170119话题：Molecular Nutrition & Food Research 开年专刊。"
"270","1245482408","2017-01-18","8篇高能综述，彻底读懂菌群对免疫的影响","/daily/show/1245482408?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170117/845173ae3ad2bb331a708106b00cdaf9.jpg","170118话题：The Journal of Immunology 关于菌群和免疫的最新必读文献。"
"271","1241288104","2017-01-17","今日必读：一文彻底读懂食物过敏和肠道的关联","/daily/show/1241288104?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170117/a17ce2c281757efd3db43b6677cd8b82.jpg","170117话题：食物过敏，古细菌，节食减肥，脊柱炎，益生菌，伦理指南，肺病。"
"272","1245482280","2017-01-16","8篇超强综述回望2016：菌群魅力不减，慢病全面开花！","/daily/show/1245482280?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170115/75ff7ea096d3fcf3638c840525cf9e4e.jpg","170116话题：Nature Reviews多个子刊的年度综述集合，特别关注菌群与慢病。"
"273","1241287976","2017-01-15","男人要少吃红肉，否则易得肠道憩室炎","/daily/show/1241287976?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170115/6c4fc99c529fd354010923b8c7f1046f.jpg","171115话题：红肉，粪菌移植，克罗恩病，过敏，T-17，肠下垂，昆虫菌群，饮用水。"
"274","1245482400","2017-01-14","最新最权威推荐：女性应何时补叶酸？补多少？","/daily/show/1245482400?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170114/5fc21c2a0c38dee132cc7fdb2ea124bf.jpg","170114话题：最新叶酸补充推荐，口腔菌群，真菌，PSC，膀胱癌。"
"275","1241288096","2017-01-13","好菌保平安：女性生殖道乳杆菌缺乏，更易感染艾滋病毒","/daily/show/1241288096?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170112/0f1d4dcd1d9fbb545f05bdd15aaa5b14.jpg","170113话题：HIV感染，蛋白结构，利他性，代谢产物，EMPeror，痤疮，黏膜免疫。"
"276","1245482272","2017-01-12","大突破：大陆学者首次在伦理学最顶尖杂志发文！","/daily/show/1245482272?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170112/8375e4cb8a1f620fb6df337ea8425ee9.jpg","170112话题：4文特别关注菌群研究的伦理问题，3文关注哮喘和肺炎菌群。"
"277","1241287968","2017-01-11","以菌攻菌：捕食性细菌，或是强大“活体抗生素”","/daily/show/1241287968?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170111/4625e83f84df5043faae201ed2e00ac4.jpg","170111话题：捕食性细菌，抗生素，重复性，运动模拟，免疫学，细菌蛋白，限制饮食，CDI。"
"278","1245482376","2017-01-10","2016大陆发表菌群文章数最多的学者——张和平教授","/daily/show/1245482376?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170110/0dd88675db73130a64ed3a1feb224bf8.jpg","170110话题：介绍内蒙古农业大学张和平教授和团队在2016年发表的菌群研究论文。"
"279","1241288072","2017-01-09","细菌到底如何促进癌症发生？","/daily/show/1241288072?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170109/a638142f97ec2092c721df60b5f7a4a6.jpg","170109话题：癌症，肥胖，糖尿病，过敏，自身免疫病，痴呆，交通与空气污染，IBD复发。"
"280","1245482248","2017-01-08","8文读懂：黑熊/熊猫/鸭/猪/鸡/蚊子/牡蛎/葡萄相关菌群","/daily/show/1245482248?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170108/c86f421c81a23ad131e94525bc50ce8c.jpg","170108话题：8种不同的生物的相关菌群研究。"
"281","1241287944","2017-01-07","4文+1图，读懂婴儿肠道菌群到底受什么影响","/daily/show/1241287944?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170107/cfc9080cab83a502d45c07fed3405f65.jpg","170107话题：婴儿肠道菌群的建立和成熟，西方生活方式，冠心病，瑞士微生物协会。"
"282","1245482368","2017-01-06","最新权威数据：中国剖腹产比例超30%，最高地区超60%！","/daily/show/1245482368?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170106/e4a9d967c23031b29007f93555f49a16.jpg","170106话题：剖腹产，大熊猫，咽下，胃部，老年妇女，口腔，生酮饮食，根围。"
"283","1241288064","2017-01-05","你最关心的益生菌问题，五连发！","/daily/show/1241288064?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170105/58d9c147198d873b2505a016ead7686f.jpg","170105话题：自闭症，抗生素，IBD，益生菌剂量，女性益生菌，益生元，酸奶。"
"284","1245482240","2017-01-04","一图读懂：肠道与大脑如何对话","/daily/show/1245482240?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170104/488d4b7701d84084cd7ec30a8c997751.jpg","170104话题：肠脑轴，IBD，双相情感障碍，SIDS，慢性疲劳综合征，营养不良，FXR。"
"285","1241287936","2017-01-03","治未病，治已病的希望：改变菌群！","/daily/show/1241287936?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170103/f8f81d0a62ebba24a190dbfc52bf7b32.jpg","170103话题：饮食干预，粪菌移植，IBD，生物钟，抗生素，医用大麻，土壤菌群，龋齿。"
"286","1245474216","2017-01-02","2016菌群论文影响因子累积TOP20学者（按高低排序）","/daily/show/1245474216?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170101/11d2e899d9c23766be296a2148becf25.jpg","170102话题：对热心肠日报中收录并分享的文章进行分析，统计出的影响因子累积TOP20学者。"
"287","1241279912","2017-01-01","2016热心肠日报TOP100（按阅读数排序）","/daily/show/1241279912?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/161231/391eec15f834859f53605c368072a65a.jpg","170101话题：2016年，热心肠日报中，被阅读次数最多的100篇文献。"
"288","1258056992","2017-02-28","五篇强文：人类对菌群与疾病的认知又迈前一大步！","/daily/show/1258056992?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170228/b1f585b19fab33a5a419d69603135cb5.jpg","170228话题：神经疾病，皮肤菌群，IBD，干细胞移植，类风湿性关节炎，肠系膜，FDA。"
"289","1262251400","2017-02-27","2月，这30篇菌群文献最受欢迎（按阅读数排序）","/daily/show/1262251400?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170227/3555d11900779486784d73d334c4bf0f.jpg","170227话题：2月，热心肠日报中编发的文献中，被阅读次数最高的30篇文献。"
"290","1258057096","2017-02-26","粪菌移植闪耀《柳叶刀》，治疗结肠炎取得重大突破！","/daily/show/1258057096?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170226/2deeff925e99e265fc60680edc39ab57.jpg","170226话题：粪菌移植，黏膜免疫系统，减肥手术，血管炎，利拉鲁肽，皮肤菌群。"
"291","1262251272","2017-02-25","神奇的类禁食：逆转糖尿病，帮助减肥，促进长寿？","/daily/show/1262251272?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170225/26f718f3149c3df33af70f90e93d4504.jpg","170225话题：类禁食，肠脑轴，IBS，类风湿，反刍动物乳汁，方法学，艰难梭菌，抗生素。"
"292","1258056968","2017-02-24","瘤胃菌群：为了哺乳，奶牛的细菌也会做好准备吗？","/daily/show/1258056968?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170224/f57bc30fa97866ef96ab346884fdf93d.jpg","170224话题：瘤胃菌群，色氨酸，上皮细胞-厌氧菌模型，I-cubed，肉鸡菌群，器官移植。"
"293","1262251392","2017-02-23","一图读懂：菌群如何促癌或抗癌","/daily/show/1262251392?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170223/64ceb67dbf4357df57bc11d35f07f59b.jpg","170223话题：肿瘤，菊粉，肠脑轴，生物信息，IL-22，结肠镜检查，小麦，水稻。"
"294","1258057088","2017-02-22","重磅提醒：剖腹产耽误婴儿菌群？抗生素促肥胖？全无定论！","/daily/show/1258057088?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170221/f2996b06aecaf4a7abd94f3302f17aba.jpg","170222话题：婴儿菌群，抗生素，肥胖，肠脑轴，模拟禁食，伦理学，糖尿病，克罗恩病。"
"295","1262251264","2017-02-21","药高一尺菌高一丈？未必！抗击多药耐药细菌的新药在路上","/daily/show/1262251264?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170221/d0440e068ce5d5a886b07682a6d2f777.jpg","170221话题：多药耐药，抗生素，肿瘤，大肠癌，沙门氏菌，ETEC，维生素D，肠-脑肽。"
"296","1258056960","2017-02-20","糖尿病大餐：JAMA + Lancet，一次读爽！","/daily/show/1258056960?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170219/ac255b47a3d9a7c194c96e9962a4d5c2.jpg","170220话题：JAMA、Lancet及其子刊近期发表的8篇糖尿病相关文献。"
"297","1245744552","2017-02-19","神秘疑问：胎儿肠道到底有菌无菌？","/daily/show/1245744552?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170219/1b6b60346cbc6671b1387bf9591b48b8.jpg","170219话题：胎儿菌群，菊粉，PBC，多样性，海洋微生物，肿瘤干细胞，数据库，网络服务。"
"298","1241550248","2017-02-18","循证医学：随机对照试验最靠谱，专家经验最不靠谱！","/daily/show/1241550248?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170218/7930868f02bf39529ca8ae53a440e858.jpg","170218话题：循证医学，免疫调节，体液免疫，中风，基因调控，新软件，新方法，寡肽。"
"299","1245744424","2017-02-17","8文详解：如何勾搭肠道菌群，并在分子水平研究营养学？","/daily/show/1245744424?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170217/260d061b1c49b893b6fea0881b3022cd.jpg","170217话题：Molecular Nutrition & Food Research 菌群营养。"
"300","1241550120","2017-02-16","学科革命：病毒的分门别类迎来全新时代","/daily/show/1241550120?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170216/973207de4de3075d20aaf7e1865332bc.jpg","170216话题：病毒分类学，全基因组，血脑屏障，激活素，小鼠模型，猪，抗生素，婴儿菌群。"
"301","1245744544","2017-02-15","影响因子整整9分，靠谱杂志领菌群风骚！","/daily/show/1245744544?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170215/bd06c62068bc4d629c6f06b1a18db928.jpg","170215话题：参考数据库，分类，组装，吸烟，狒狒，危重病，大肠癌，呼吸道菌群。"
"302","1241550240","2017-02-14","张和平团队新进展：当酸马奶遇到单细胞扩增","/daily/show/1241550240?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170214/43fa116d2be81cd29eb4b494e3f70c4a.jpg","170214话题：酸马奶，肉鸡菌群，生物碳，脂肪肝，多样性，儿茶酚抑素，克罗恩病。"
"303","1245744416","2017-02-13","临床突破：对18名自闭症儿童的粪菌移植取得显著疗效","/daily/show/1245744416?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170213/9ac9fd7b6ecbf935c00ee0e463df4d23.jpg","170213话题：粪菌移植，婴儿菌群，早产儿，阴道菌群，菌群指纹，国际空间站菌群。"
"304","1241550112","2017-02-12","中医和保健品的植物和蘑菇，对抗肥胖和糖尿病？分子机制来了！","/daily/show/1241550112?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170212/2de0bced77b75f2217927d448c930c18.jpg","170212话题：植物，蘑菇，锻炼，微生物分子，胃旁路手术，大肠癌，艰难梭菌感染。"
"305","1245744520","2017-02-11","8篇新鲜强文：菌群与疾病研究，又迎来小高潮！","/daily/show/1245744520?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170211/c96df17869bfe0382451dd12f8fef076.jpg","170211话题：糖尿病，肥胖，酶，氨基酸，耐药性，疟疾，克罗恩病，大肠杆菌。"
"306","1241550216","2017-02-10","泼一大盆冷水：大部分婴儿奶粉声称的功能，缺乏证据！","/daily/show/1241550216?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170210/868b448e69f388811713c4615599cdb3.jpg","170210话题：奶粉，拉曼光谱，IBD，原奶污染，泌尿菌群，哮喘，炎症，肠肺轴。"
"307","1245744392","2017-02-09","傍上肠道菌群，草药的科学和现代化迎来新契机？","/daily/show/1245744392?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170209/2127b1b7ae80660732987298dd089759.jpg","170209话题：草药，大肠癌，饮食质量，低聚果糖，中性粒细胞，过敏，果蝇，呼吸道。"
"308","1245744512","2017-02-08","近期取得重大突破的中国科学家：沈建忠 & 赵方庆","/daily/show/1245744512?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170208/2ac779ce65e8c4804e28444832697eeb.jpg","170208话题：中国农业大学沈建忠、中科院北京生科院赵方庆和团队的研究成果集。"
"309","1241550208","2017-02-07","大突破：测序样本制备，DNA量降百倍，通量大幅提升！","/daily/show/1241550208?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170207/429d1b0bb3c94e7d588e7199fc166760.jpg","170207话题：样品制备，肠吻合术，小鼠模型，芳香烃受体，高血压，病毒，古细菌。"
"310","1245744384","2017-02-06","三篇9分大作，中国研究团队鸡年开门红！","/daily/show/1245744384?kf=daily_list","https://pics-xldkp-com.oss-cn-qingdao.aliyuncs.com/dm/170206/d80b52be143f2dc44ac2bb29821fa171.jpg","170206话题：高血压，害虫抗药性，SNP，低聚半乳糖，二甲双胍，穿孔素，肠上皮细胞。"
